"NOME_ALUNO","SEXO","IDADE (ao ingressar)","ESTADO_CIVIL (ao ingressar)","ETNIA","COD_CURSO","NOME_CURSO","ANO_INGRESSO","FORMA_INGRESSO","PERIODO_INGRESSO","ANO_EVASAO","PERIODO_EVASAO","Forna de Evasão","NUM_PERIODOS","NUM_MAX_PERIODOS","CH_TOTAL_CURSO","COTISTA","MUNICIPIO","ESTADO","PAIS","CRN","CRA","QTDE_TRANCAMENTOS"
"Aluno 134","M","21.0","Solteiro(a)","Branca","05","Engenharia de Computação","2001","Vestibular","1º Semestre","2005","2º Semestre","Formado","10","18","3690","N","CARIACICA","","Brasil","","8.86","0"
"Aluno 135","M","17.7","Solteiro(a)","Branca","05","Engenharia de Computação","2007","Vestibular","1º Semestre","2015","2º Semestre","Formado","10","15","4215","N","VITORIA","Espirito Santo","Brasil","14,7392","6.19","0"
"Aluno 136","M","17.7","Solteiro(a)","Branca","05","Engenharia de Computação","2007","Vestibular","1º Semestre","2009","2º Semestre","Desligado","10","18","3690","N","Vitória","","","2,3539","2.07","0"
"Aluno 137","M","18.9","Solteiro(a)","Branca","05","Engenharia de Computação","2006","Vestibular","1º Semestre","2011","1º Semestre","Formado","10","18","3690","N","VITORIA","Espirito Santo","Brasil","15,5147","7.35","0"
"Aluno 138","M","17.8","Solteiro(a)","Branca","05","Engenharia de Computação","2001","Vestibular","1º Semestre","2007","2º Semestre","Formado","10","18","3690","N","Acrelândia","","Brasil","14,8154","5.81","0"
"Aluno 139","M","17.6","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Vestibular","1º Semestre","2004","2º Semestre","Formado","10","18","3690","N","VITORIA","","Brasil","","9.27","0"
"Aluno 140","M","18.9","Solteiro(a)","Branca","05","Engenharia de Computação","2006","Vestibular","1º Semestre","2011","2º Semestre","Formado","10","18","3690","N","VITORIA","Espirito Santo","Brasil","15,75","7.68","0"
"Aluno 141","M","27.3","Casado(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","1994","","Desistência","10","18","3690","N","","","Brasil","","0","0"
"Aluno 142","M","21.7","Solteiro(a)","Branca","05","Engenharia de Computação","1999","Vestibular","1º Semestre","2003","1º Semestre","Reopção de Curso","10","18","3690","N","CASTELO","","Brasil","","6.1","0"
"Aluno 143","M","23.8","Solteiro(a)","Branca","05","Engenharia de Computação","1997","Vestibular","1º Semestre","1999","","Desligado","10","18","3690","N","VITORIA","","Brasil","","0","0"
"Aluno 144","M","19.7","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Vestibular","1º Semestre","2004","2º Semestre","Formado","10","18","3690","N","VENDA N DO IMIGRANTE","","Brasil","","8.37","0"
"Aluno 145","M","18.4","Solteiro(a)","Branca","05","Engenharia de Computação","1990","Vestibular","2º Semestre","1997","","Formado","10","18","3690","N","VITORIA","","Brasil","","5.77","0"
"Aluno 146","M","18.7","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Vestibular","1º Semestre","2006","2º Semestre","Formado","10","18","3690","N","VILA VELHA","","Brasil","","6.94","0"
"Aluno 147","M","17.6","Solteiro(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","1997","","Formado","10","18","3690","N","VILA VELHA","","Brasil","","8.05","0"
"Aluno 148","M","18.3","Solteiro(a)","Branca","05","Engenharia de Computação","2003","Vestibular","1º Semestre","2008","1º Semestre","Formado","10","18","3690","N","","","","15,8322","8.22","0"
"Aluno 149","M","17.7","Solteiro(a)","Branca","05","Engenharia de Computação","1998","Vestibular","1º Semestre","2003","1º Semestre","Formado","10","18","3690","N","SERRA","Espírito Santo","Brasil","","7.77","0"
"Aluno 150","M","20.1","Solteiro(a)","Branca","05","Engenharia de Computação","2004","Transferência Facultativa","1º Semestre","2009","2º Semestre","Formado","10","18","3690","N","VITORIA","Espírito Santo","Brasil","14,9512","6.69","0"
"Aluno 151","M","20.4","Solteiro(a)","Branca","05","Engenharia de Computação","2005","Vestibular","1º Semestre","2012","1º Semestre","Formado","10","18","3690","N","VITORIA","Espírito Santo","Brasil","14,8823","6.54","0"
"Aluno 152","M","18.6","Solteiro(a)","Branca","05","Engenharia de Computação","1999","Vestibular","1º Semestre","2004","1º Semestre","Transferência para outra institução","10","18","3690","N","VITORIA","","Brasil","","5.4","1"
"Aluno 153","M","22.1","Solteiro(a)","Branca","05","Engenharia de Computação","1990","Vestibular","2º Semestre","1995","","Desligado","10","18","3690","N","","","Brasil","","3.11","0"
"Aluno 154","M","34.8","Casado(a)","Branca","05","Engenharia de Computação","2000","Novo Curso","1º Semestre","2003","2º Semestre","Desligado","10","18","3690","N","VILA VELHA","Espirito Santo","Brasil","","7.5","1"
"Aluno 155","F","21.0","Solteiro(a)","Branca","05","Engenharia de Computação","2003","Vestibular","1º Semestre","2006","2º Semestre","Desligado","10","18","3690","N","VITORIA","ES","Brasil","","3.47","1"
"Aluno 156","M","18.1","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Vestibular","1º Semestre","2002","1º Semestre","Desistência","10","18","3690","N","VILA VELHA","","Brasil","","7.47","0"
"Aluno 157","M","17.3","Solteiro(a)","Branca","05","Engenharia de Computação","1995","Vestibular","1º Semestre","2001","2º Semestre","Formado","10","18","3690","N","VILA VELHA","","Brasil","","7.18","0"
"Aluno 158","M","20.1","Solteiro(a)","Branca","05","Engenharia de Computação","1997","Vestibular","1º Semestre","2002","2º Semestre","Formado","10","18","3690","N","CARIACICA","","Brasil","","7.24","0"
"Aluno 159","M","17.2","Solteiro(a)","Branca","05","Engenharia de Computação","2012","Vestibular","1º Semestre","2014","1º Semestre","Desligado","10","15","4215","S","SAO ROQUE DO CANNAA","","Brasil","0,1606","0","0"
"Aluno 160","M","18.4","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Vestibular","1º Semestre","2004","2º Semestre","Formado","10","18","3690","N","B DE SAO FRANCISCO","","Brasil","","8.44","0"
"Aluno 161","M","17.9","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","1999","","Desligado","10","18","3690","N","VILA VELHA","","Brasil","","1.91","0"
"Aluno 162","M","19.9","Solteiro(a)","Branca","05","Engenharia de Computação","2003","Vestibular","1º Semestre","2009","2º Semestre","Desligado","10","18","3690","N","SERRA","Espirito Santo","Brasil","2,5688","2.14","1"
"Aluno 163","M","20.8","Solteiro(a)","Amarela","05","Engenharia de Computação","2007","Vestibular","1º Semestre","2010","1º Semestre","Desligado","10","18","3690","N","GUARAPARI","Espirito Santo","Brasil","2,5533","3.19","0"
"Aluno 164","M","19.3","Solteiro(a)","Branca","05","Engenharia de Computação","2001","Vestibular","1º Semestre","2007","2º Semestre","Formado","10","18","3690","N","Aracruz","","Brasil","","6.15","0"
"Aluno 165","M","21.0","Solteiro(a)","Branca","05","Engenharia de Computação","1994","Vestibular","1º Semestre","2000","","Formado","10","18","3690","N","VITORIA","","Brasil","","7.26","0"
"Aluno 166","M","19.5","Solteiro(a)","Branca","05","Engenharia de Computação","1999","Vestibular","1º Semestre","2005","2º Semestre","Formado","10","18","3690","N","CASTELO","","Brasil","","6.8","0"
"Aluno 167","M","19.1","Solteiro(a)","Branca","05","Engenharia de Computação","2011","Vestibular","1º Semestre","2017","1º Semestre","Desistência","10","15","4215","N","Vitória","Espírito Santo","Brasil","3,9724","4.76","0"
"Aluno 168","M","16.5","Solteiro(a)","Branca","05","Engenharia de Computação","2006","Vestibular","1º Semestre","2014","2º Semestre","Formado","10","18","3690","N","VITORIA","Espirito Santo","Brasil","15,3948","6.99","2"
"Aluno 169","F","18.9","Solteiro(a)","Branca","05","Engenharia de Computação","1999","Vestibular","1º Semestre","2004","2º Semestre","Formado","10","18","3690","N","SERRA","","Brasil","","8.81","0"
"Aluno 170","M","21.2","Casado(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","1995","","Formado","10","18","3690","N","VITORIA","","Brasil","","7.95","0"
"Aluno 171","M","17.7","Solteiro(a)","Branca","05","Engenharia de Computação","2006","Vestibular","1º Semestre","2014","1º Semestre","Desligado","10","18","3690","N","ADAMANTINA","Espírito Santo","Brasil","15,1929","6.78","0"
"Aluno 172","M","20.7","Solteiro(a)","Branca","05","Engenharia de Computação","2001","Vestibular","1º Semestre","2005","2º Semestre","Formado","10","18","3690","N","SERRA","","Brasil","","8.47","0"
"Aluno 173","M","19.1","Solteiro(a)","Parda","05","Engenharia de Computação","2005","Vestibular","1º Semestre","2009","2º Semestre","Formado","10","18","3690","N","SERRA","Espirito Santo","Brasil","15,9062","8","0"
"Aluno 174","M","18.1","Solteiro(a)","Branca","05","Engenharia de Computação","2012","Vestibular","1º Semestre","2019","1º Semestre","Formado","10","15","4215","N","VITORIA","Espírito Santo","Brasil","16,2692","7.77","0"
"Aluno 175","M","17.6","Solteiro(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","1995","","Desligado","10","18","3690","N","VITORIA","","Brasil","","3.59","0"
"Aluno 176","M","17.7","","Branca","05","Engenharia de Computação","1996","Vestibular","1º Semestre","1999","","Desligado","10","18","3690","N","VITORIA","","Brasil","","0","0"
"Aluno 177","M","19.3","Solteiro(a)","Branca","05","Engenharia de Computação","1997","Vestibular","1º Semestre","2006","2º Semestre","Desligado","10","18","3690","N","VITORIA","","Brasil","","4.87","0"
"Aluno 178","F","17.6","Solteiro(a)","Branca","05","Engenharia de Computação","2003","Vestibular","1º Semestre","2009","1º Semestre","Formado","10","18","3690","N","","","","16,4471","9.25","2"
"Aluno 179","F","18.0","Solteiro(a)","Branca","05","Engenharia de Computação","1993","Vestibular","1º Semestre","2001","","Formado","10","18","3690","N","VILA VELHA","","Brasil","","8.04","0"
"Aluno 180","M","18.2","Solteiro(a)","Branca","05","Engenharia de Computação","2005","Vestibular","1º Semestre","2012","1º Semestre","Formado","10","18","3690","N","VITORIA","Espirito Santo","Brasil","14,8088","6.38","0"
"Aluno 181","M","18.8","Solteiro(a)","Branca","05","Engenharia de Computação","2003","Vestibular","1º Semestre","2007","2º Semestre","Formado","10","18","3690","N","Cariacica","ES","Brasil","15,9229","8.39","0"
"Aluno 182","M","17.8","Solteiro(a)","Branca","05","Engenharia de Computação","2007","Vestibular","1º Semestre","2015","2º Semestre","Formado","10","15","4215","N","VILA VELHA","Espirito Santo","Brasil","15,2061","6.87","0"
"Aluno 183","M","23.0","Solteiro(a)","Não Declarada","05","Engenharia de Computação","2011","Vestibular","1º Semestre","2012","2º Semestre","Desistência","10","15","4215","N","VILA VELHA","Espirito Santo","Brasil","0,9357","0.9","0"
"Aluno 184","F","20.9","Solteiro(a)","Branca","05","Engenharia de Computação","1993","Vestibular","1º Semestre","1997","","Formado","10","18","3690","N","VILA VELHA","","Brasil","","8.41","0"
"Aluno 185","F","17.7","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","2001","2º Semestre","Formado","10","18","3690","N","VITORIA","","Brasil","","6.52","0"
"Aluno 186","F","21.4","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Vestibular","1º Semestre","2003","2º Semestre","Desligado","10","18","3690","N","VITORIA","","Brasil","","7.09","2"
"Aluno 187","M","17.5","Solteiro(a)","Branca","05","Engenharia de Computação","2002","Vestibular","1º Semestre","2003","2º Semestre","Desligado","10","18","3690","N","","","BRASIL","","0","0"
"Aluno 188","M","17.7","Uniao Estavel","Branca","05","Engenharia de Computação","2011","Vestibular","1º Semestre","2017","1º Semestre","Desligado","10","15","4215","N","VITORIA","Espirito Santo","Brasil","3,5268","4.21","1"
"Aluno 189","M","21.1","Casado(a)","Parda","05","Engenharia de Computação","2008","Vestibular","1º Semestre","2016","1º Semestre","Formado","10","18","3690","N","SERRA","Espirito Santo","Brasil","14,0536","4.88","0"
"Aluno 190","M","18.9","Solteiro(a)","Branca","05","Engenharia de Computação","2001","Vestibular","1º Semestre","2008","1º Semestre","Formado","10","18","3690","N","Vitória","","Brasil","14,6523","5.96","0"
"Aluno 191","M","18.1","Solteiro(a)","Branca","05","Engenharia de Computação","2005","Vestibular","1º Semestre","2010","1º Semestre","Formado","10","18","3690","N","VITORIA","Espirito Santo","Brasil","15,2925","7.16","0"
"Aluno 192","M","17.9","Solteiro(a)","Branca","05","Engenharia de Computação","2012","Vestibular","1º Semestre","2017","1º Semestre","Formado","10","15","4215","N","VILA VELHA","Espirito Santo","Brasil","16,3258","8.36","0"
"Aluno 193","M","17.8","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Vestibular","1º Semestre","2005","2º Semestre","Formado","10","18","3690","N","VITORIA","","Brasil","","8.7","0"
"Aluno 194","M","17.8","Solteiro(a)","Parda","05","Engenharia de Computação","2007","Vestibular","1º Semestre","2010","1º Semestre","Desligado","10","18","3690","N","VILA VELHA","Espirito Santo","Brasil","2,5254","3.35","0"
"Aluno 195","F","18.4","Solteiro(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","2000","","Formado","10","18","3690","N","VITORIA","","Brasil","","6.59","0"
"Aluno 196","M","18.9","Solteiro(a)","Branca","05","Engenharia de Computação","2003","Vestibular","1º Semestre","2006","1º Semestre","Desligado","10","18","3690","N","NOVA VENECIA","ES","Brasil","","3.69","1"
"Aluno 197","M","19.1","Solteiro(a)","Branca","05","Engenharia de Computação","1996","Vestibular","1º Semestre","2000","","Desligado","10","18","3690","N","VITORIA","","Brasil","","1.89","0"
"Aluno 198","M","17.6","Solteiro(a)","Parda","05","Engenharia de Computação","2006","Vestibular","1º Semestre","2010","1º Semestre","Desligado","10","18","3690","N","VILA VELHA","Espirito Santo","Brasil","3,0412","3.89","1"
"Aluno 199","M","17.6","Solteiro(a)","Branca","05","Engenharia de Computação","1993","Vestibular","1º Semestre","1998","","Formado","10","18","3690","N","VILA VELHA","","Brasil","","7.18","0"
"Aluno 200","F","18.5","Solteiro(a)","Branca","05","Engenharia de Computação","2002","Vestibular","1º Semestre","2007","2º Semestre","Formado","10","18","3690","N","Vitória","","BRASIL","15,721","8.04","0"
"Aluno 201","M","22.2","Solteiro(a)","Branca","05","Engenharia de Computação","2004","Reopção de Curso","2º Semestre","2014","2º Semestre","Formado","10","18","3690","N","VILA VELHA","Espirito Santo","Brasil","14,0063","5","0"
"Aluno 202","M","18.6","Solteiro(a)","Branca","05","Engenharia de Computação","2003","Vestibular","1º Semestre","2006","2º Semestre","Desligado","10","18","3690","N","VITORIA","ES","Brasil","","3.65","0"
"Aluno 203","M","17.9","Solteiro(a)","Indígena","05","Engenharia de Computação","2005","Vestibular","1º Semestre","2010","1º Semestre","Formado","10","18","3690","N","CARIACICA","Espirito Santo","Brasil","15,2857","7.12","0"
"Aluno 204","M","19.4","Solteiro(a)","Branca","05","Engenharia de Computação","2011","Vestibular","1º Semestre","2017","1º Semestre","Formado","10","15","4215","N","VITORIA","Espirito Santo","Brasil","15,6393","7.34","0"
"Aluno 205","M","18.1","Casado(a)","Parda","05","Engenharia de Computação","2006","Vestibular","1º Semestre","2014","1º Semestre","Formado","10","18","3690","N","VITORIA","Espirito Santo","Brasil","15","6.5","0"
"Aluno 206","M","17.8","Solteiro(a)","Branca","05","Engenharia de Computação","2007","Vestibular","1º Semestre","2013","2º Semestre","Formado","10","15","4215","N","VILA VELHA","Espirito Santo","Brasil","15,373","6.95","0"
"Aluno 207","M","18.6","","Branca","05","Engenharia de Computação","2002","Vestibular","1º Semestre","2007","2º Semestre","Formado","10","18","3690","N","Serra","","BRASIL","15,3288","7.36","0"
"Aluno 208","M","20.2","Solteiro(a)","Branca","05","Engenharia de Computação","1999","Vestibular","1º Semestre","2005","2º Semestre","Formado","10","18","3690","N","VILA VELHA","Espírito Santo","Brasil","","8.12","0"
"Aluno 209","M","18.6","Solteiro(a)","Branca","05","Engenharia de Computação","2001","Vestibular","1º Semestre","2006","1º Semestre","Formado","10","18","3690","N","VITORIA","","Brasil","","7.88","0"
"Aluno 210","M","18.5","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Vestibular","1º Semestre","2004","2º Semestre","Formado","10","18","3690","N","VILA VELHA","","Brasil","","8.55","0"
